Port,Protocol,Count
10237,igmp,5
38588,il,10
24056,unknown,1
12875,icmp,13
20929,ospfigp,7
34679,vmtp,1
38937,il,12
61248,kryptolan,1
1826,ospfigp,11
6329,gre,9
40995,mux,1
3698,uti,1
32447,secure-vmtp,1
45820,udplite,1
23442,unknown,1
59821,igmp,2
40857,vrrp,10
16101,icmp,5
51645,udp,6
52742,unknown,1
15795,pim,9
15778,unknown,1
61072,ipv6-nonxt,1
45213,unknown,1
63589,mtp,8
27200,unknown,1
21994,pim,1
24476,pim,10
42044,ah,14
37753,unknown,1
22471,unknown,1
36700,rdp,4
9929,pim,8
17065,eigrp,6
1392,udp,4
34352,igmp,8
48135,tcp,14
44611,l2tp,1
19591,qnx,1
49845,ipv4,1
62230,udp,11
32427,sctp,15
27911,icmp,6
25615,gre,9
40801,unknown,1
63846,unknown,1
38562,nsfnet-igp,1
43204,rsvp,1
33290,mfe-nsp,1
53310,unknown,1
4227,unknown,1
17295,pim,1
29197,icmp,16
44806,icmp,4
26542,ddp,9
36037,unknown,1
46325,unknown,1
13749,vrrp,11
50385,tcp,11
1279,udp,5
46103,vrrp,6
20025,icmp,1
51332,snp,1
48053,pup,1
52690,icmp,6
10161,xnet,8
13388,swipe (deprecated),1
17232,il,12
29897,igmp,9
22373,esp,11
9262,larp,9
50171,tcp,8
20659,pim,9
726,icmp,8
62457,idpr,1
10665,unknown,1
44473,gre,7
58275,udp,5
59643,unknown,1
22634,icmp,10
11004,ospfigp,9
14795,larp,1
46948,mtp,9
53325,icmp,16
60786,udp,9
19555,hopopt,1
57362,eigrp,6
65026,icmp,12
60481,icmp,1
42675,ipx-in-ip,3
17852,tcp,7
14626,vrrp,12
5091,igmp,8
8955,vrrp,1
32969,ipcv,1
16544,unknown,1
50770,scc-sp,1
33894,hmp,1
64332,larp,1
26349,tcp,5
22415,igmp,9
9508,eigrp,7
13594,gmtp,1
4276,unknown,1
28606,ipcomp,1
21012,udp,10
55575,pim,8
64881,visa,1
15493,l2tp,1
57423,eigrp,5
62904,udp,5
54802,sctp,7
61220,vrrp,4
62095,gre,7
50886,etherip,1
13476,cphb,1
48809,sctp,14
14509,icmp,9
59325,sctp,7
49846,gre,7
42634,ddp,1
63641,unknown,1
54266,cpnx,1
20345,xnet,10
22128,larp,7
59503,visa,1
22497,eigrp,10
59740,manet,1
55078,udp,9
12011,nsh,14
51339,gre,6
4962,unknown,1
21338,rdp,5
33005,igmp,8
22274,ddp,9
59600,unknown,1
14101,sctp,12
44960,igmp,11
58937,cftp,1
6403,ddp,13
3459,larp,11
35888,eigrp,9
36495,vrrp,6
20432,udp,15
53455,vrrp,11
16491,fc,1
64906,ddp,12
33695,icmp,6
3026,egp,1
25683,unknown,1
62308,sm (deprecated),1
40310,pim,12
6200,unknown,1
9004,unknown,1
38912,eigrp,13
25594,ospfigp,8
44901,unknown,2
37386,ddp,5
57080,unknown,1
42319,argus (deprecated),1
7934,unknown,1
10618,udplite,1
14901,unknown,1
35931,tcp,7
15400,vrrp,7
24361,gre,5
59536,prm,1
61768,icmp,9
26739,vrrp,14
29120,sctp,7
17581,trunk-2,1
25037,unknown,1
60103,unknown,1
10531,unknown,1
63912,vrrp,9
20150,unknown,1
61288,pim,8
25250,ospfigp,4
53938,tcp,8
64287,pim,3
44326,sctp,9
34651,a/n,1
24956,argus (deprecated),1
12186,ospfigp,8
58570,gre,13
59295,br-sat-mon,1
4522,sm (deprecated),1
33207,igmp,6
15215,pim,2
41162,unknown,1
53850,eigrp,14
50246,ddp,9
49974,iso-ip,1
36631,vrrp,10
62385,vrrp,4
10933,igmp,12
36168,eigrp,8
48938,icmp,14
24224,vrrp,10
11998,ipx-in-ip,7
20164,icmp,5
47829,igmp,9
19468,udplite,1
38691,larp,14
13175,igmp,9
58590,ipv6-route,1
50801,leaf-2,1
34805,eigrp,6
5326,pipe,1
48456,nsh,1
46706,udp,9
1407,eigrp,11
36310,ipv6-route,1
821,tp++,1
53968,ipx-in-ip,6
65069,cbt,1
31160,ospfigp,10
2944,unknown,1
12998,icmp,8
24196,sctp,11
21706,igmp,5
1955,nsh,1
14488,udp,9
48998,tcp,9
21054,icmp,6
29983,eigrp,7
64793,igmp,9
54992,eigrp,8
38314,unknown,1
3016,unknown,1
49986,unknown,1
37858,pim,7
36178,stp,1
6197,unknown,1
60019,igmp,11
6198,vrrp,13
32161,vrrp,7
26530,unknown,1
55062,unknown,1
59653,unknown,1
40682,ospfigp,6
46482,unknown,1
33282,udp,6
38651,br-sat-mon,1
59208,ddx,1
20901,tcp,8
54944,pim,9
63727,gre,7
3610,3pc,1
5961,i-nlsp,1
17172,udp,9
49169,unknown,1
8707,gre,13
28728,unknown,1
53077,unknown,1
5545,gre,9
28259,icmp,8
44127,tcp,8
19837,cpnx,1
23596,tcp,6
27797,eigrp,7
43157,mtp,11
48296,vrrp,13
16843,rdp,6
61850,ipv6,1
64584,unknown,1
30030,unknown,1
598,unknown,1
11017,udplite,1
1702,pim,12
12480,esp,8
33449,mtp,11
27380,prm,1
14435,merit-inp,1
25494,pim,8
44021,igmp,5
25836,udp,9
64336,unknown,1
4097,udp,9
18688,a/n,1
47883,gre,1
46772,esp,1
10008,unknown,1
12900,ospfigp,7
53162,udp,10
36691,ddp,1
31290,sscopmce,1
47534,unknown,1
17114,vrrp,9
51685,eigrp,13
10765,igmp,13
60530,il,10
41069,ah,11
61824,pvp,1
43036,ddp,11
55387,esp,8
28107,unknown,1
36342,leaf-1,1
14681,ipx-in-ip,1
14837,unknown,1
26510,eigrp,6
45341,igmp,11
13953,pim,7
17550,unknown,1
11859,fc,1
32833,ospfigp,9
59777,ospfigp,8
27098,ospfigp,1
2337,rvd,1
53934,unknown,1
32384,bbn-rcc-mon,1
36463,vrrp,5
41742,unknown,1
44792,igmp,8
52299,ah,1
38142,eigrp,13
23551,ospfigp,9
40916,igmp,9
62731,hopopt,7
33806,igmp,8
59270,mtp,8
44976,icmp,8
13166,eigrp,15
28454,tcp,1
63148,eigrp,7
18715,udp,11
54083,unknown,1
32871,vrrp,8
26629,unknown,1
24403,netblt,1
54393,udp,9
19435,icmp,6
42708,sctp,18
34043,icmp,8
54510,sctp,5
22367,unknown,1
1174,gre,10
61792,rdp,11
18863,tcp,11
49482,min-ipv4,1
39744,icmp,15
30993,compaq-peer,1
4517,igmp,6
3663,larp,9
22057,pim,12
10137,udp,7
49981,mtp,4
20154,pim,4
25620,nsh,5
56515,smp,1
53324,icmp,11
32811,udp,5
58289,gre,9
43030,gre,8
39877,unknown,1
58621,unknown,1
38819,min-ipv4,1
60613,ipv4,1
51516,pim,3
61453,unknown,1
46227,mtp,9
33704,sat-mon,1
52443,udp,8
42015,udp,8
42782,sscopmce,1
47943,larp,1
14669,ospfigp,12
59955,vrrp,10
64074,vrrp,1
18132,eigrp,7
33941,mfe-nsp,1
37148,unknown,1
22038,unknown,1
25766,udp,13
22479,pim,6
61934,udp,13
2699,tcp,8
40955,isis over ipv4,1
64373,vrrp,12
54974,udp,1
45190,unknown,1
5224,gre,18
6465,vrrp,9
21788,larp,10
1859,unknown,1
1512,unknown,1
22988,unknown,1
23476,udp,8
62020,vrrp,8
18518,eigrp,6
14551,unknown,1
20695,sctp,6
10540,pim,11
57925,gre,7
33097,unknown,1
41156,sctp,10
61911,icmp,8
44791,unknown,1
57765,ddp,7
30965,tcp,10
44434,ipv6-route,1
34654,nsh,11
54954,sctp,13
9625,unknown,1
20955,igmp,15
40999,leaf-1,1
3094,sctp,4
53555,pim,6
57519,cpnx,1
51850,unknown,1
14310,isis over ipv4,1
48022,unknown,1
31012,ippc,1
545,tcf,1
33259,unknown,1
20200,ddp,7
27331,tcp,11
13674,pim,10
63442,udp,11
35132,igmp,6
44168,udp,12
47549,eigrp,9
26287,hip,1
62105,mtp,15
35154,xnet,1
56161,ah,1
41818,gre,8
29325,narp,1
18886,netblt,1
37956,unknown,1
3649,eigrp,15
23939,pim,10
51104,il,6
34332,eigrp,8
47400,unknown,1
25760,icmp,7
29628,ipx-in-ip,10
43707,3pc,1
23224,prm,1
58887,ospfigp,1
14404,ospfigp,7
18631,eigrp,8
17567,unknown,1
49656,igmp,9
42834,iso-tp4,1
60963,sm (deprecated),1
58733,pim,9
6363,igmp,11
46726,i-nlsp,1
35636,unknown,1
36682,uti,1
51632,sctp,6
50227,igmp,11
37021,ddp,8
43841,ospfigp,6
26861,ifmp,1
35066,xtp,1
42344,iso-ip,1
18421,icmp,8
50918,ptp,1
32070,i-nlsp,1
28440,micp (deprecated),1
48874,eigrp,10
33102,ddx,1
22068,udp,11
23384,igmp,8
61512,iatp,1
28692,udp,10
57853,tcp,7
24709,unknown,1
60431,a/n,1
6762,gre,10
44494,tcp,14
55518,unknown,1
21265,vmtp,1
37743,unknown,1
63785,tcp,7
36455,wsn,1
28887,ospfigp,4
12466,sctp,5
30677,ipv6-frag,1
50,pim,11
8869,icmp,15
32725,icmp,5
64844,ipx-in-ip,5
28201,vrrp,9
46890,unknown,1
52265,xnet,9
20761,trunk-2,1
62281,icmp,7
16523,ipx-in-ip,10
17036,vrrp,7
19834,scc-sp,1
33011,ptp,1
63715,unknown,2
43575,igmp,10
63541,icmp,8
52898,icmp,11
15088,ipx-in-ip,6
26395,irtp,1
57621,vrrp,6
32044,eigrp,8
52136,unknown,1
50746,icmp,10
58159,unknown,1
46385,il,8
37927,dcn-meas,1
55158,ipx-in-ip,6
8977,igmp,10
50859,scps,1
57727,igmp,7
43144,sctp,7
7216,vrrp,8
28699,unknown,1
44684,icmp,10
15180,icmp,10
29405,unknown,1
25638,igmp,13
25325,ddp,13
31808,gre,6
2118,unknown,1
62343,unknown,1
63197,ospfigp,7
12738,unknown,1
52413,unknown,1
61184,ddp,11
50033,egp,1
25398,igmp,5
6342,unknown,1
29164,tcp,13
56960,pim,12
56727,unknown,1
1537,etherip,1
53363,unknown,1
52071,dgp,1
27900,fc,1
24286,pim,8
21189,xns-idp,1
1776,i-nlsp,1
1485,wsn,1
39576,ospfigp,8
36585,unknown,1
8439,il,9
9885,ddp,8
59572,unknown,1
40257,idrp,1
43295,sctp,7
58480,i-nlsp,1
52227,chaos,1
50735,mtp,1
40643,emcon,1
17714,sat-expak,1
27354,udp,1
43471,pim,3
24543,pim,10
37530,unknown,1
26998,igmp,15
43703,eigrp,7
24373,larp,8
26802,ah,6
15836,icmp,16
13114,igmp,10
48141,sctp,11
55632,unknown,1
52252,xnet,11
13323,ipcomp,1
8767,gre,8
11756,vrrp,13
45934,eigrp,9
26447,vrrp,1
5870,idpr-cmtp,1
59703,ipv4,1
55978,ipx-in-ip,6
15567,ospfigp,14
12716,hopopt,1
45319,unknown,1
5400,sctp,9
7726,eigrp,1
24679,xnet,7
25976,iso-tp4,1
21379,il,6
10239,ospfigp,11
61244,rsvp-e2e-ignore,1
43698,ospfigp,4
47147,sdrp,1
61025,sat-mon,1
54471,rohc,1
45345,vrrp,14
28690,unknown,1
10488,icmp,13
64139,sctp,6
19292,unknown,1
39174,igmp,12
36540,icmp,7
4033,tlsp,1
26142,ipv6-route,1
50557,icmp,11
49646,eigrp,9
18106,eigrp,17
45694,nsh,9
55365,gre,11
36072,tcf,1
56226,rsvp,1
14103,tcp,1
4686,unknown,1
14536,ospfigp,8
37828,tcp,9
56817,tcp,8
61083,il,14
25250,larp,5
14743,eigrp,9
43288,unknown,1
6873,wsn,1
10328,unknown,1
64128,larp,1
50901,pvp,1
13112,unknown,1
59394,ospfigp,11
36575,mtp,13
19858,sun-nd,1
15981,icmp,13
55381,unknown,1
64928,ipip,1
4548,tcp,9
26378,unknown,1
53999,sctp,6
29930,nsh,11
57060,ah,11
4333,gre,12
31373,ospfigp,11
26963,vrrp,6
51736,unknown,1
24253,ospfigp,7
49126,unknown,1
45518,gre,7
15596,igp,1
37629,unknown,1
34147,gre,7
1317,unknown,1
15290,sprite-rpc,1
2355,larp,7
7138,ipcomp,1
48064,iplt,1
33299,udp,11
17814,igmp,6
59645,ospfigp,11
11927,vmtp,1
56451,udp,7
65112,ospfigp,6
13530,rohc,1
46969,dcn-meas,1
49320,irtp,1
53523,igmp,8
47453,ospfigp,11
50503,xnet,7
62409,idpr,1
59443,gre,11
34869,fire,1
47471,icmp,9
17925,unknown,1
2379,udp,6
34519,gre,10
15382,vrrp,5
43931,esp,9
65006,udp,9
29005,unknown,1
58608,rdp,1
17346,gre,14
15076,unknown,1
25032,tcp,10
48568,icmp,9
50241,netblt,1
46625,vrrp,7
20202,netblt,1
4502,unknown,1
36530,igmp,8
54232,trunk-2,1
39459,sctp,10
51885,vrrp,10
24928,gre,4
52011,narp,1
63033,vrrp,7
36348,larp,7
47961,mtp,10
34447,vrrp,10
17169,sctp,5
52080,tcp,5
11990,larp,9
37138,sctp,15
24708,wb-mon,1
2268,hopopt,1
2803,unknown,1
18572,unknown,1
31803,ospfigp,14
4320,pim,9
33594,igmp,11
30932,hip,1
30972,unknown,1
52019,eigrp,7
32671,unknown,1
19316,ah,2
8333,emcon,1
16128,unknown,1
172,unknown,1
31781,unknown,1
34216,mtp,5
17778,xnet,6
45656,xnet,11
20264,sctp,6
59441,tcp,6
17763,unknown,1
25114,vrrp,30
21513,larp,5
24924,igmp,10
13646,hip,1
24169,gre,6
7014,tcp,8
7785,vrrp,7
21978,nsh,8
54752,shim6,1
62336,ospfigp,1
33380,eigrp,2
20760,igp,1
4179,igmp,7
26583,aris,1
17552,vrrp,8
31616,ospfigp,12
33975,vrrp,8
19474,il,6
26877,br-sat-mon,1
952,unknown,1
62618,larp,11
15815,mtp,9
13031,unknown,1
55783,pim,4
19414,unknown,1
26613,unknown,1
14626,ospfigp,12
57461,eigrp,12
34826,ethernet,1
24783,hopopt,1
21572,sctp,9
16918,sctp,6
4391,gre,10
50111,vrrp,3
30768,ospfigp,12
28808,unknown,1
34145,vrrp,11
55932,iplt,1
61852,unknown,1
63507,gmtp,1
36129,unknown,1
13949,bbn-rcc-mon,1
27574,udp,6
5408,unknown,1
29257,unknown,1
52131,unknown,1
17382,sctp,8
14643,udp,11
19568,compaq-peer,1
41704,tcp,5
36054,vrrp,7
34541,unknown,1
48634,unknown,1
23971,xnet,5
40341,esp,11
37047,mtp,1
30406,dgp,1
9888,nsh,5
41466,unknown,1
18208,icmp,10
24197,rdp,8
51327,ax.25,1
62143,eigrp,9
39513,tcp,10
55530,xns-idp,1
24558,unknown,1
29412,vrrp,10
42510,sctp,9
26544,sctp,5
10774,ah,5
64947,unknown,1
59803,unknown,1
21314,igmp,14
48420,tcf,1
1822,esp,7
9244,sctp,8
41756,eigrp,13
57139,ipv6-icmp,1
64349,wesp,1
65396,unknown,1
1396,ospfigp,16
56415,pim,7
41812,pim,10
48798,pim,7
18920,gre,14
1347,dcn-meas,1
12871,nsh,12
34978,wb-mon,1
8202,igmp,1
42880,eigrp,8
25937,unknown,1
5007,cpnx,1
60896,unknown,1
44877,vrrp,6
16552,tcp,12
53396,vrrp,13
23014,ipx-in-ip,15
32876,ospfigp,8
11598,pim,15
51688,vrrp,8
43763,ipv6-frag,1
55772,vrrp,7
16536,gre,9
23200,icmp,10
59516,ddp,5
53037,unknown,1
9382,eigrp,8
54202,vrrp,9
22700,ospfigp,9
12950,esp,8
12483,unknown,1
50036,il,15
16617,tcp,6
47471,igmp,6
3194,min-ipv4,1
53070,eigrp,1
6727,sctp,10
64250,ah,11
21340,gre,10
57344,idrp,1
49113,eigrp,5
58879,eigrp,7
56285,micp (deprecated),1
47076,tcp,8
21878,ospfigp,9
13629,igmp,1
18281,unknown,1
54180,udp,8
51799,crudp,1
8047,eigrp,5
32181,unknown,1
45844,unknown,1
47040,unknown,1
45111,eigrp,8
42593,gre,7
39418,pim,5
50726,unknown,1
21809,leaf-2,1
4106,qnx,1
28224,udp,16
23244,unknown,1
10232,tcp,15
64636,vrrp,8
36553,ah,6
426,unknown,1
42571,igmp,5
64647,tcp,10
19741,unknown,1
11616,igmp,6
1726,gre,8
14467,ddp,10
63264,ospfigp,6
40895,rdp,6
21676,sctp,12
24093,swipe (deprecated),1
15441,sctp,9
51589,unknown,1
48961,unknown,1
29224,ax.25,1
50001,sps,1
52912,sctp,7
45639,il,8
9020,ddp,1
61373,unknown,1
44052,sm (deprecated),1
19833,il,9
4227,iatp,1
40006,udp,8
40957,eigrp,11
20031,unknown,1
33922,ospfigp,4
10879,unknown,1
45490,igmp,10
34536,chaos,1
25561,unknown,1
16367,tcf,1
35200,igmp,10
47229,vrrp,4
46815,unknown,1
50071,sps,1
7461,igmp,11
25463,udp,9
35573,esp,5
20522,leaf-1,1
4250,esp,6
44197,udp,9
54781,unknown,1
32899,xnet,1
65045,gre,7
33971,br-sat-mon,1
46901,tcp,11
42338,gre,8
19504,ippc,1
42354,icmp,11
58713,unknown,1
38751,igmp,8
57667,unknown,1
35807,igmp,8
44725,eigrp,8
42427,idpr-cmtp,1
2042,ipx-in-ip,14
24757,unknown,1
36745,il,15
61428,gre,15
42067,unknown,1
36746,larp,13
35639,crudp,1
8136,il,5
52716,unknown,2
57808,ddx,1
65049,pim,10
3889,gre,7
21597,wsn,1
21959,ospfigp,6
23347,udp,10
39398,eigrp,10
700,unknown,1
40766,igmp,10
56938,unknown,1
48828,icmp,9
20389,eigrp,8
17934,icmp,12
44621,gre,10
57785,vrrp,9
24944,kryptolan,1
1316,vrrp,9
20119,ospfigp,13
52968,unknown,1
12798,tcp,5
59021,udp,7
61045,vrrp,1
6733,icmp,13
30776,pim,10
27806,udp,8
49117,unknown,1
32797,tcp,9
42544,narp,1
26209,mtp,5
34418,vrrp,8
53778,unknown,1
8830,sps,1
14358,ah,7
38495,udp,9
14779,nsh,12
30770,unknown,1
4028,tcp,6
49998,tcp,10
33365,ah,5
56605,unknown,1
30278,tcp,6
28886,bbn-rcc-mon,1
36322,unknown,1
51824,pim,6
14174,icmp,5
48018,igmp,13
1057,chaos,1
39041,esp,6
20973,xns-idp,1
44785,scps,1
39959,unknown,1
8286,vrrp,15
12118,unknown,1
199,unknown,1
38313,pim,10
29365,ah,6
6840,gre,10
24838,unknown,1
56701,ifmp,1
48050,sctp,3
53000,ddp,6
23636,ipv4,1
17928,unknown,1
28988,pim,6
5134,vrrp,5
13892,tcp,12
50594,ospfigp,10
2682,mtp,9
37177,sdrp,1
48923,unknown,1
28485,sctp,7
3133,igmp,4
48333,esp,10
25425,ospfigp,1
53468,vrrp,10
58093,rdp,8
4657,nsh,3
53691,unknown,1
64932,rdp,5
4722,tcp,5
47599,eigrp,11
56960,igmp,8
18506,icmp,7
23690,tcp,13
53510,gre,12
26190,ah,7
42621,unknown,2
21914,igmp,1
26652,tcp,5
53825,il,10
56898,sctp,6
35985,nsh,8
22226,idpr,1
18510,vrrp,10
12310,eigrp,10
37890,rsvp-e2e-ignore,1
10227,vrrp,9
42223,unknown,1
30091,dgp,1
21443,sctp,8
48318,tcp,10
55470,icmp,1
50690,igmp,10
24364,rdp,8
11769,unknown,1
58510,leaf-1,1
56577,unknown,1
3004,unknown,1
41822,vrrp,5
21705,unknown,1
5138,skip,1
14464,ospfigp,7
34893,gre,13
5733,xnet,3
3051,unknown,1
47327,ospfigp,9
36859,pim,12
52921,icmp,5
54068,xnet,3
6458,igmp,12
62858,gre,11
1907,larp,14
62967,unknown,1
35063,igmp,11
24524,udp,20
62365,tcp,11
38332,eigrp,10
11200,eigrp,15
17219,udp,8
33805,gre,9
36619,ipv6-route,1
47574,ospfigp,7
48686,eigrp,7
1655,igmp,7
8474,tcp,9
56517,vrrp,10
30731,ipx-in-ip,10
34800,sctp,1
3384,unknown,1
50655,netblt,1
16379,ospfigp,9
62806,fc,1
15196,udp,10
34703,unknown,1
1759,igmp,11
8476,gre,9
7108,unknown,1
4228,vrrp,6
29396,fire,1
20572,unknown,1
30932,unknown,1
52202,gre,16
39558,narp,1
17335,ospfigp,6
62052,vrrp,10
48232,vrrp,8
2409,unknown,1
38272,mtp,4
57637,mobility header,1
1152,sctp,1
12023,tcp,8
62840,tcp,13
38088,gre,6
58883,eigrp,10
25667,igmp,8
625,icmp,7
36889,pim,5
9687,pim,8
43182,sctp,7
38851,udp,9
35405,tcp,14
8060,narp,1
13085,ospfigp,11
49644,sm (deprecated),1
5602,wsn,1
36360,unknown,1
2239,ospfigp,12
16666,ddp,10
8866,sctp,10
7925,tcp,13
50061,unknown,1
19349,cftp,1
53155,unknown,1
8083,unknown,1
34142,ddx,1
41366,udp,12
65200,larp,9
34267,icmp,10
59905,sprite-rpc,1
25431,hmp,1
675,pipe,1
63105,pim,10
54551,ifmp,1
47283,tcf,1
36441,unknown,1
39608,sps,1
55270,gre,6
57651,udp,17
45424,crudp,1
19392,igmp,8
8836,il,1
13520,unknown,1
21678,unknown,1
44287,pim,7
5684,sctp,11
3611,unknown,1
23082,unknown,1
37148,ipcomp,1
52047,esp,11
65268,pim,7
57182,vrrp,12
39076,ospfigp,1
3792,unknown,1
14586,merit-inp,1
24814,ospfigp,9
63235,unknown,1
54202,unknown,1
22449,pim,15
7858,unknown,1
64044,unknown,1
53332,l2tp,1
8819,igp,1
2392,igmp,6
37621,icmp,5
48860,icmp,9
38023,unknown,1
48900,nsh,8
42995,dsr,1
60635,unknown,1
58627,idpr,1
16486,rsvp-e2e-ignore,1
63666,pim,12
2025,pim,15
65009,gre,6
56238,ax.25,1
55694,sctp,6
14491,wesp,1
61006,nsh,12
44910,vrrp,10
41558,bna,1
42882,icmp,4
4103,unknown,1
85,gre,8
11663,udp,5
37794,pim,3
49448,prm,1
57200,unknown,1
38948,gre,9
34917,unknown,1
29595,eigrp,9
25527,ah,10
4102,hip,1
21420,eigrp,9
45411,pim,9
47048,ospfigp,11
33686,secure-vmtp,1
43551,ospfigp,5
45882,unknown,1
17046,ipx-in-ip,7
54671,udp,9
9490,vrrp,3
46119,tcp,4
31183,tcp,7
47744,igmp,10
6995,icmp,8
48436,tcp,13
16614,unknown,1
33130,gre,10
52872,unknown,1
20606,unknown,1
21759,iptm,1
39616,unknown,1
777,sctp,8
65092,ospfigp,7
24475,icmp,10
59961,trunk-2,1
457,tcp,9
41783,unknown,1
4972,unknown,1
49179,unknown,2
53946,ipx-in-ip,13
41031,gre,12
55616,eigrp,6
21585,idpr,1
24930,sctp,10
177,udp,8
53987,pim,9
12259,sctp,6
40196,pim,13
50517,unknown,1
17071,udp,11
21606,ggp,1
12843,unknown,1
41728,vrrp,11
60401,xnet,4
24018,rsvp,1
26673,sctp,21
43315,wesp,1
50845,unknown,1
21384,icmp,13
31721,icmp,10
56311,pnni,1
10110,sctp,17
46579,unknown,1
44826,unknown,1
9812,rdp,7
22004,eigrp,11
13694,dcn-meas,1
25271,unknown,1
4303,unknown,1
40464,sctp,5
50413,vrrp,3
49572,unknown,1
54594,pim,8
26737,gre,6
10360,unknown,1
12933,mfe-nsp,1
2464,ggp,1
29667,udp,13
4779,unknown,1
18867,iplt,1
52705,mtp,10
36870,sctp,12
36233,ospfigp,6
23927,igmp,12
52706,unknown,1
30530,igmp,5
6783,gmtp,1
18529,unknown,1
43196,ospfigp,5
5031,unknown,1
56874,ddp,6
60075,unknown,1
50939,ddp,7
8925,trunk-1,1
63726,udp,9
59473,dsr,1
54996,wb-expak,1
45827,gre,11
57209,igmp,9
13171,icmp,9
55147,a/n,1
58939,vrrp,9
9386,icmp,5
61440,icmp,11
30394,ah,1
41326,vrrp,11
38960,il,10
16042,rdp,4
22633,unknown,1
61761,igmp,9
12852,swipe (deprecated),1
25977,pnni,1
17475,udplite,1
65416,ospfigp,14
62234,rsvp-e2e-ignore,1
64151,pim,7
51046,scc-sp,1
18605,unknown,1
22931,esp,1
62457,vrrp,7
63573,i-nlsp,1
42799,eigrp,6
60204,trunk-1,1
42252,pnni,1
33237,esp,8
31101,nsh,4
7147,xns-idp,1
65046,ospfigp,9
30612,ipcv,1
34467,unknown,1
55973,tcp,5
3139,unknown,1
10194,vrrp,6
19841,gre,3
33785,unknown,1
61669,unknown,1
56928,nvp-ii,1
55317,esp,7
31993,unknown,1
9505,unknown,1
23655,udp,12
14115,hopopt,7
6565,smp,1
32272,unknown,1
27984,icmp,10
38522,ax.25,1
59965,hmp,1
17522,sctp,7
802,mux,1
4646,unknown,1
26788,udp,12
4516,idrp,1
61987,iso-tp4,1
13310,larp,11
38711,unknown,1
42642,eigrp,15
6251,ethernet,1
29641,icmp,8
15857,unknown,1
14934,sctp,9
38505,gre,8
872,unknown,1
7517,udp,10
62988,mtp,10
17752,unknown,1
34794,unknown,1
17319,udp,11
58289,eigrp,14
59285,icmp,14
53237,unknown,1
56779,vrrp,6
29650,unknown,1
40600,ethernet,1
31005,sctp,6
43290,esp,1
60818,rdp,1
11194,udp,4
2225,tcp,12
49844,ospfigp,6
31319,udp,9
31083,nsh,13
54688,udp,10
38382,idpr-cmtp,1
1023,manet,1
47280,ddp,6
49786,sctp,13
12635,xnet,6
38933,eigrp,9
57146,ipx-in-ip,3
30000,ipx-in-ip,11
11347,unknown,1
31603,eigrp,10
3527,rdp,10
30072,icmp,14
22251,icmp,11
43910,fire,1
41598,iso-ip,1
42982,iatp,1
5458,igmp,8
38524,a/n,1
56222,gre,1
33456,aris,1
63027,unknown,1
32845,tcp,9
3267,gre,6
23564,a/n,1
39373,unknown,1
24410,il,1
62853,mpls-in-ip,1
26405,igmp,9
46511,mtp,8
1728,unknown,1
55291,icmp,9
54815,hopopt,7
3019,unknown,1
55426,unknown,1
44935,ospfigp,16
31176,wsn,1
57982,icmp,11
31549,unknown,1
41619,eigrp,11
6665,ospfigp,7
5850,udp,6
7878,mtp,7
64821,pim,10
34519,mtp,7
43916,eigrp,10
45002,udp,11
61083,hmp,1
40201,ah,12
47335,unknown,1
16601,eigrp,5
32713,narp,1
23536,tcp,1
60154,tcp,13
17858,tcp,2
14881,unknown,1
20242,sctp,14
54279,udp,4
60000,eigrp,9
2036,igmp,10
23852,sdrp,1
56474,udp,2
45950,sprite-rpc,1
60003,ospfigp,8
48107,unknown,1
46572,unknown,1
29080,udp,11
28049,vrrp,16
64453,icmp,8
29863,unknown,1
1156,igmp,10
7368,sprite-rpc,1
28467,pim,9
58419,fc,1
27237,mtp,6
25546,tcp,9
4895,vrrp,13
13041,unknown,1
5580,esp,11
36002,sctp,9
6870,esp,11
44461,icmp,10
45569,unknown,1
58847,idpr-cmtp,1
54009,unknown,1
35774,esp,10
61971,ospfigp,1
19998,idrp,1
35997,sctp,8
62451,esp,3
28927,ospfigp,6
33819,unknown,1
26994,unknown,1
254,nvp-ii,1
61733,unknown,1
12659,unknown,1
57467,unknown,1
63190,eigrp,5
9824,ospfigp,10
52007,ifmp,1
53301,unknown,1
6080,ospfigp,6
18566,kryptolan,1
27362,pim,9
47417,unknown,1
1108,pim,3
29315,ospfigp,10
20825,ah,12
18089,rohc,1
58331,rdp,1
33880,qnx,1
20111,unknown,1
25345,ospfigp,6
31135,tcp,1
60011,unknown,1
2676,larp,12
33640,unknown,1
15926,cftp,1
54837,il,4
24240,udp,9
58314,mtp,9
14228,vrrp,10
13643,udp,9
43386,sat-expak,1
17325,udp,1
41599,unknown,1
63273,leaf-2,1
546,tcp,2
38718,ospfigp,10
60489,igmp,9
40513,ipx-in-ip,8
32911,unknown,1
39326,sprite-rpc,1
64167,larp,14
10617,udp,12
3874,unknown,1
58844,sctp,16
5744,udp,11
7401,ippc,1
38041,pim,10
22488,sctp,7
52888,unknown,1
23245,unknown,1
24609,icmp,9
17169,manet,1
12418,ethernet,1
56074,unknown,1
56657,ipv6-nonxt,1
64803,hopopt,1
46643,icmp,8
48633,xnet,6
37212,unknown,1
8813,nsh,5
26956,gre,10
2397,eigrp,12
53295,vrrp,8
54515,a/n,1
11287,xnet,1
54587,unknown,1
16852,bbn-rcc-mon,1
40249,unknown,1
62563,ddp,11
